demand_id,demand_block_id,demand_area,demand_lat,demand_lon,demand_value,supplier_id,supplier_block_id,supplier_area,supplier_lat,supplier_lon,distribution_id,distribution_block_id,distribution_area,distribution_lat,distribution_lon,demand_to_supplier_miles,supplier_to_distribution_miles,demand_to_distribution_miles,triple_total_miles,distance_method,point_location_assumption
demand_09TH_AV_E_ST,09TH_AV_E_ST,East Village,32.7141617,-117.15698,10.25,supplier_COLUMBIA_ST_W_B_ST_1,COLUMBIA_ST_W_B_ST,Columbia,32.7172386,-117.167824,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.843,2.021,1.178,2.864,local_equirectangular_manhattan_miles,block_centroid
demand_09TH_AV_E_ST,09TH_AV_E_ST,East Village,32.7141617,-117.15698,10.25,supplier_16TH_ST_MARKET_ST_1,16TH_ST_MARKET_ST,East Village,32.7109864,-117.1499028,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.631,1.402,0.771,2.033,local_equirectangular_manhattan_miles,block_centroid
demand_09TH_AV_E_ST,09TH_AV_E_ST,East Village,32.7141617,-117.15698,10.25,supplier_16TH_ST_MARKET_ST_1,16TH_ST_MARKET_ST,East Village,32.7109864,-117.1499028,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.631,0.559,0.072,1.19,local_equirectangular_manhattan_miles,block_centroid
demand_09TH_AV_E_ST,09TH_AV_E_ST,East Village,32.7141617,-117.15698,10.25,supplier_16TH_ST_MARKET_ST_1,16TH_ST_MARKET_ST,East Village,32.7109864,-117.1499028,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.631,0.559,0.072,1.19,local_equirectangular_manhattan_miles,block_centroid
demand_09TH_AV_E_ST,09TH_AV_E_ST,East Village,32.7141617,-117.15698,10.25,supplier_16TH_ST_MARKET_ST_1,16TH_ST_MARKET_ST,East Village,32.7109864,-117.1499028,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.631,0.174,0.805,0.805,local_equirectangular_manhattan_miles,block_centroid
demand_09TH_AV_E_ST,09TH_AV_E_ST,East Village,32.7141617,-117.15698,10.25,supplier_16TH_ST_MARKET_ST_1,16TH_ST_MARKET_ST,East Village,32.7109864,-117.1499028,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.631,0.547,1.178,1.178,local_equirectangular_manhattan_miles,block_centroid
demand_09TH_AV_E_ST,09TH_AV_E_ST,East Village,32.7141617,-117.15698,10.25,supplier_17TH_ST_MARKET_ST_1,17TH_ST_MARKET_ST,East Village,32.7109934,-117.1490019,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.683,1.454,0.771,2.137,local_equirectangular_manhattan_miles,block_centroid
demand_09TH_AV_E_ST,09TH_AV_E_ST,East Village,32.7141617,-117.15698,10.25,supplier_17TH_ST_MARKET_ST_1,17TH_ST_MARKET_ST,East Village,32.7109934,-117.1490019,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.683,0.611,0.072,1.294,local_equirectangular_manhattan_miles,block_centroid
demand_09TH_AV_E_ST,09TH_AV_E_ST,East Village,32.7141617,-117.15698,10.25,supplier_17TH_ST_MARKET_ST_1,17TH_ST_MARKET_ST,East Village,32.7109934,-117.1490019,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.683,0.611,0.072,1.294,local_equirectangular_manhattan_miles,block_centroid
demand_09TH_AV_E_ST,09TH_AV_E_ST,East Village,32.7141617,-117.15698,10.25,supplier_17TH_ST_MARKET_ST_1,17TH_ST_MARKET_ST,East Village,32.7109934,-117.1490019,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.683,0.122,0.805,0.805,local_equirectangular_manhattan_miles,block_centroid
demand_09TH_AV_E_ST,09TH_AV_E_ST,East Village,32.7141617,-117.15698,10.25,supplier_17TH_ST_MARKET_ST_1,17TH_ST_MARKET_ST,East Village,32.7109934,-117.1490019,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.683,0.495,1.178,1.178,local_equirectangular_manhattan_miles,block_centroid
demand_09TH_AV_E_ST,09TH_AV_E_ST,East Village,32.7141617,-117.15698,10.25,supplier_10TH_AV_J_ST_1,10TH_AV_J_ST,East Village,32.707721,-117.1568893,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.45,1.222,0.771,1.672,local_equirectangular_manhattan_miles,block_centroid
demand_09TH_AV_E_ST,09TH_AV_E_ST,East Village,32.7141617,-117.15698,10.25,supplier_10TH_AV_J_ST_1,10TH_AV_J_ST,East Village,32.707721,-117.1568893,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.45,0.379,0.072,0.829,local_equirectangular_manhattan_miles,block_centroid
demand_09TH_AV_E_ST,09TH_AV_E_ST,East Village,32.7141617,-117.15698,10.25,supplier_10TH_AV_J_ST_1,10TH_AV_J_ST,East Village,32.707721,-117.1568893,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.45,0.379,0.072,0.829,local_equirectangular_manhattan_miles,block_centroid
demand_09TH_AV_E_ST,09TH_AV_E_ST,East Village,32.7141617,-117.15698,10.25,supplier_10TH_AV_J_ST_1,10TH_AV_J_ST,East Village,32.707721,-117.1568893,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.45,0.661,0.805,1.111,local_equirectangular_manhattan_miles,block_centroid
demand_09TH_AV_E_ST,09TH_AV_E_ST,East Village,32.7141617,-117.15698,10.25,supplier_10TH_AV_J_ST_1,10TH_AV_J_ST,East Village,32.707721,-117.1568893,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.45,0.728,1.178,1.178,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_04TH_AV_BROADWAY_1,04TH_AV_BROADWAY,City Center,32.7140043,-117.1624468,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.861,0.565,1.326,1.426,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_04TH_AV_BROADWAY_1,04TH_AV_BROADWAY,City Center,32.7140043,-117.1624468,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.861,0.378,0.483,1.24,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_04TH_AV_BROADWAY_1,04TH_AV_BROADWAY,City Center,32.7140043,-117.1624468,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.861,0.378,0.483,1.24,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_04TH_AV_BROADWAY_1,04TH_AV_BROADWAY,City Center,32.7140043,-117.1624468,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.861,1.112,0.251,1.973,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_04TH_AV_BROADWAY_1,04TH_AV_BROADWAY,City Center,32.7140043,-117.1624468,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.861,1.485,0.624,2.346,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_06TH_AV_J_ST_1,06TH_AV_J_ST,Gaslamp,32.7088562,-117.159649,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.788,0.983,1.326,1.771,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_06TH_AV_J_ST_1,06TH_AV_J_ST,Gaslamp,32.7088562,-117.159649,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.788,0.449,0.483,1.238,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_06TH_AV_J_ST_1,06TH_AV_J_ST,Gaslamp,32.7088562,-117.159649,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.788,0.449,0.483,1.238,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_06TH_AV_J_ST_1,06TH_AV_J_ST,Gaslamp,32.7088562,-117.159649,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.788,0.743,0.251,1.531,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_06TH_AV_J_ST_1,06TH_AV_J_ST,Gaslamp,32.7088562,-117.159649,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.788,0.966,0.624,1.755,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_05TH_AV_K_ST_1,05TH_AV_K_ST,Gaslamp,32.7077649,-117.1604955,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.913,1.009,1.326,1.922,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_05TH_AV_K_ST_1,05TH_AV_K_ST,Gaslamp,32.7077649,-117.1604955,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.913,0.574,0.483,1.487,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_05TH_AV_K_ST_1,05TH_AV_K_ST,Gaslamp,32.7077649,-117.1604955,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.913,0.574,0.483,1.487,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_05TH_AV_K_ST_1,05TH_AV_K_ST,Gaslamp,32.7077649,-117.1604955,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.913,0.867,0.251,1.78,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_05TH_AV_K_ST_1,05TH_AV_K_ST,Gaslamp,32.7077649,-117.1604955,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.913,0.94,0.624,1.853,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_06TH_AV_C_ST_1,06TH_AV_C_ST,City Center,32.7162296,-117.1597014,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.855,0.47,1.326,1.326,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_06TH_AV_C_ST_1,06TH_AV_C_ST,City Center,32.7162296,-117.1597014,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.855,0.373,0.483,1.228,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_06TH_AV_C_ST_1,06TH_AV_C_ST,City Center,32.7162296,-117.1597014,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.855,0.373,0.483,1.228,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_06TH_AV_C_ST_1,06TH_AV_C_ST,City Center,32.7162296,-117.1597014,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.855,1.106,0.251,1.961,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_06TH_AV_C_ST_1,06TH_AV_C_ST,City Center,32.7162296,-117.1597014,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.855,1.479,0.624,2.334,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_07TH_AV_BROADWAY_1,07TH_AV_BROADWAY,City Center,32.7151884,-117.158807,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.731,0.594,1.326,1.326,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_07TH_AV_BROADWAY_1,07TH_AV_BROADWAY,City Center,32.7151884,-117.158807,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.731,0.249,0.483,0.98,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_07TH_AV_BROADWAY_1,07TH_AV_BROADWAY,City Center,32.7151884,-117.158807,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.731,0.249,0.483,0.98,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_07TH_AV_BROADWAY_1,07TH_AV_BROADWAY,City Center,32.7151884,-117.158807,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.731,0.982,0.251,1.714,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_07TH_AV_BROADWAY_1,07TH_AV_BROADWAY,City Center,32.7151884,-117.158807,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.731,1.355,0.624,2.086,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_05TH_AV_BROADWAY_1,05TH_AV_BROADWAY,Gaslamp,32.7151718,-117.1606163,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.835,0.49,1.326,1.326,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_05TH_AV_BROADWAY_1,05TH_AV_BROADWAY,Gaslamp,32.7151718,-117.1606163,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.835,0.353,0.483,1.188,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_05TH_AV_BROADWAY_1,05TH_AV_BROADWAY,Gaslamp,32.7151718,-117.1606163,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.835,0.353,0.483,1.188,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_05TH_AV_BROADWAY_1,05TH_AV_BROADWAY,Gaslamp,32.7151718,-117.1606163,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.835,1.086,0.251,1.922,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_05TH_AV_BROADWAY_1,05TH_AV_BROADWAY,Gaslamp,32.7151718,-117.1606163,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.835,1.459,0.624,2.294,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_06TH_AV_K_ST_1,06TH_AV_K_ST,Gaslamp,32.7077977,-117.1596315,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.861,1.057,1.326,1.918,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_06TH_AV_K_ST_1,06TH_AV_K_ST,Gaslamp,32.7077977,-117.1596315,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.861,0.522,0.483,1.382,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_06TH_AV_K_ST_1,06TH_AV_K_ST,Gaslamp,32.7077977,-117.1596315,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.861,0.522,0.483,1.382,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_06TH_AV_K_ST_1,06TH_AV_K_ST,Gaslamp,32.7077977,-117.1596315,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.861,0.815,0.251,1.675,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_06TH_AV_K_ST_1,06TH_AV_K_ST,Gaslamp,32.7077977,-117.1596315,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.861,0.892,0.624,1.753,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_07TH_AV_J_ST_1,07TH_AV_J_ST,East Village,32.7088603,-117.1587426,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.735,1.035,1.326,1.771,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_07TH_AV_J_ST_1,07TH_AV_J_ST,East Village,32.7088603,-117.1587426,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.735,0.397,0.483,1.132,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_07TH_AV_J_ST_1,07TH_AV_J_ST,East Village,32.7088603,-117.1587426,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.735,0.397,0.483,1.132,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_07TH_AV_J_ST_1,07TH_AV_J_ST,East Village,32.7088603,-117.1587426,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.735,0.69,0.251,1.425,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_07TH_AV_J_ST_1,07TH_AV_J_ST,East Village,32.7088603,-117.1587426,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.735,0.914,0.624,1.649,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_TONY_GWYNN_DR_L_ST_1,TONY_GWYNN_DR_L_ST,East Village,32.7061663,-117.1583317,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.898,1.245,1.326,2.143,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_TONY_GWYNN_DR_L_ST_1,TONY_GWYNN_DR_L_ST,East Village,32.7061663,-117.1583317,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.898,0.559,0.483,1.456,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_TONY_GWYNN_DR_L_ST_1,TONY_GWYNN_DR_L_ST,East Village,32.7061663,-117.1583317,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.898,0.559,0.483,1.456,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_TONY_GWYNN_DR_L_ST_1,TONY_GWYNN_DR_L_ST,East Village,32.7061663,-117.1583317,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.898,0.852,0.251,1.75,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_TONY_GWYNN_DR_L_ST_1,TONY_GWYNN_DR_L_ST,East Village,32.7061663,-117.1583317,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.898,0.704,0.624,1.602,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_01ST_AV_W_G_ST_1,01ST_AV_W_G_ST,Marina,32.7120086,-117.164258,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.839,0.808,1.326,1.647,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_01ST_AV_W_G_ST_1,01ST_AV_W_G_ST,Marina,32.7120086,-117.164258,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.839,0.5,0.483,1.338,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_01ST_AV_W_G_ST_1,01ST_AV_W_G_ST,Marina,32.7120086,-117.164258,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.839,0.5,0.483,1.338,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_01ST_AV_W_G_ST_1,01ST_AV_W_G_ST,Marina,32.7120086,-117.164258,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.839,1.079,0.251,1.918,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_01ST_AV_W_G_ST_1,01ST_AV_W_G_ST,Marina,32.7120086,-117.164258,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.839,1.452,0.624,2.291,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_01ST_AV_W_BROADWAY_1,01ST_AV_W_BROADWAY,City Center,32.7151717,-117.1642381,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,1.046,0.589,1.326,1.635,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_01ST_AV_W_BROADWAY_1,01ST_AV_W_BROADWAY,City Center,32.7151717,-117.1642381,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,1.046,0.563,0.483,1.609,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_01ST_AV_W_BROADWAY_1,01ST_AV_W_BROADWAY,City Center,32.7151717,-117.1642381,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,1.046,0.563,0.483,1.609,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_01ST_AV_W_BROADWAY_1,01ST_AV_W_BROADWAY,City Center,32.7151717,-117.1642381,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,1.046,1.297,0.251,2.343,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_01ST_AV_W_BROADWAY_1,01ST_AV_W_BROADWAY,City Center,32.7151717,-117.1642381,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,1.046,1.67,0.624,2.716,local_equirectangular_manhattan_miles,block_centroid
demand_16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,supplier_STATE_ST_W_B_ST_1,STATE_ST_W_B_ST,Columbia,32.7172463,-117.1669394,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,1.346,0.602,1.326,1.949,local_equirectangular_manhattan_miles,block_centroid
